accuracy,loss,val_accuracy,val_loss,learning_rate
0.6506410241127014,0.9637629389762878,0.6016949415206909,0.8334892392158508,0.0010000000474974513
0.7873931527137756,0.5107981562614441,0.6101694703102112,0.993717610836029,0.0010000000474974513
0.8087607026100159,0.4094928801059723,0.5932203531265259,1.0979355573654175,0.0010000000474974513
0.870726466178894,0.3127833902835846,0.6101694703102112,1.2377253770828247,0.0010000000474974513
0.882478654384613,0.30087441205978394,0.6016949415206909,1.2045068740844727,0.00020000000949949026
0.8974359035491943,0.26039934158325195,0.5932203531265259,1.1765164136886597,0.00020000000949949026
0.9006410241127014,0.24578408896923065,0.6101694703102112,1.1595538854599,0.00020000000949949026
